Wk,Date,Rk,School,ID,Rating,Prev,High,Low
22,2013-04-01,1,Duke,duke-blue-devils,0.676,1,1,32
22,2013-04-01,2,Louisville,louisville-cardinals,0.669,2,2,172
22,2013-04-01,3,New Mexico,new-mexico-lobos,0.657,3,2,188
22,2013-04-01,4,Miami (FL),miami-florida-hurricanes,0.650,4,2,176
22,2013-04-01,5,Kansas,kansas-jayhawks,0.644,5,2,239
22,2013-04-01,6,Michigan St,michigan-st-spartans,0.643,6,4,232
22,2013-04-01,7,Gonzaga,gonzaga-bulldogs,0.641,7,5,336
22,2013-04-01,8,Syracuse,syracuse-orange,0.641,9,3,263
22,2013-04-01,9,Ohio State,ohio-st-buckeyes,0.640,10,5,167
22,2013-04-01,10,Indiana,indiana-hoosiers,0.638,11,4,269
22,2013-04-01,11,Florida,florida-gators,0.637,8,3,71
22,2013-04-01,12,Michigan,michigan-wolverines,0.636,13,2,37
22,2013-04-01,13,Marquette,marquette-golden-eagles,0.636,12,9,188
22,2013-04-01,14,Memphis,memphis-tigers,0.630,14,11,280
22,2013-04-01,15,Georgetown,georgetown-hoyas,0.627,15,7,169
22,2013-04-01,16,Arizona,arizona-wildcats,0.625,16,2,275
22,2013-04-01,17,Wichita St,wichita-st-shockers,0.619,17,8,86
22,2013-04-01,18,Saint Louis,saint-louis-billikens,0.617,19,16,296
22,2013-04-01,19,N Carolina,north-carolina-tar-heels,0.617,18,7,134
22,2013-04-01,20,Butler,butler-bulldogs,0.613,20,2,269
22,2013-04-01,21,Colorado St,colorado-st-rams,0.612,21,8,303
22,2013-04-01,22,Creighton,creighton-bluejays,0.612,22,7,233
22,2013-04-01,23,Kansas St,kansas-st-wildcats,0.611,23,16,182
22,2013-04-01,24,Belmont,belmont-bruins,0.610,24,1,264
22,2013-04-01,25,St Marys,st-marys-gaels,0.609,25,24,243
22,2013-04-01,26,VCU,vcu-rams,0.609,26,16,127
22,2013-04-01,27,UNLV,unlv-runnin-rebels,0.604,27,6,191
22,2013-04-01,28,Minnesota,minnesota-golden-gophers,0.601,28,3,185
22,2013-04-01,29,Oklahoma St,oklahoma-st-cowboys,0.601,29,2,251
22,2013-04-01,30,La Salle,la-salle-explorers,0.601,30,24,250
22,2013-04-01,31,Wisconsin,wisconsin-badgers,0.600,31,13,163
22,2013-04-01,32,S Mississippi,southern-miss-golden-eagles,0.600,32,6,147
