Wk,Date,Rk,School,ID,Rating,Prev,High,Low
07,2012-12-17,1,Duke,duke-blue-devils,0.782,1,1,32
07,2012-12-17,2,Michigan,michigan-wolverines,0.700,3,2,37
07,2012-12-17,3,Butler,butler-bulldogs,0.699,2,2,269
07,2012-12-17,4,Colorado,colorado-buffaloes,0.697,4,1,298
07,2012-12-17,5,Illinois,illinois-fighting-illini,0.694,8,3,86
07,2012-12-17,6,Florida,florida-gators,0.691,6,3,71
07,2012-12-17,7,New Mexico,new-mexico-lobos,0.690,7,2,188
07,2012-12-17,8,Arizona,arizona-wildcats,0.683,5,2,275
07,2012-12-17,9,Kansas,kansas-jayhawks,0.674,9,2,239
07,2012-12-17,10,Syracuse,syracuse-orange,0.673,10,3,263
07,2012-12-17,11,Minnesota,minnesota-golden-gophers,0.666,12,3,185
07,2012-12-17,12,Louisville,louisville-cardinals,0.661,11,2,172
07,2012-12-17,13,NC State,nc-state-wolfpack,0.655,13,2,107
07,2012-12-17,14,Gonzaga,gonzaga-bulldogs,0.651,15,5,336
07,2012-12-17,15,Oklahoma,oklahoma-sooners,0.646,17,13,337
07,2012-12-17,16,Miami (FL),miami-florida-hurricanes,0.645,16,2,176
07,2012-12-17,17,Indiana,indiana-hoosiers,0.644,20,4,269
07,2012-12-17,18,Texas A&M,texas-am-aggies,0.644,19,2,301
07,2012-12-17,19,Murray St,murray-st-racers,0.644,26,1,168
07,2012-12-17,20,UNLV,unlv-runnin-rebels,0.643,18,6,191
07,2012-12-17,21,IL-Chicago,illinois-chicago-flames,0.643,21,18,286
07,2012-12-17,22,Connecticut,connecticut-huskies,0.642,14,1,50
07,2012-12-17,23,Bucknell,bucknell-bison,0.635,23,2,181
07,2012-12-17,24,Wichita St,wichita-st-shockers,0.635,22,8,86
07,2012-12-17,25,Belmont,belmont-bruins,0.628,24,1,264
07,2012-12-17,26,Creighton,creighton-bluejays,0.626,25,7,233
07,2012-12-17,27,Ste F Austin,stephen-f-austin-lumberjacks,0.623,27,8,339
07,2012-12-17,28,Colorado St,colorado-st-rams,0.612,30,8,303
07,2012-12-17,29,La Salle,la-salle-explorers,0.612,29,24,250
07,2012-12-17,30,VCU,vcu-rams,0.610,31,16,127
07,2012-12-17,31,Canisius,canisius-golden-griffins,0.609,40,26,330
07,2012-12-17,32,Cincinnati,cincinnati-bearcats,0.607,32,16,205
07,2012-12-17,33,Ohio State,ohio-st-buckeyes,0.607,28,5,167
07,2012-12-17,34,Georgetown,georgetown-hoyas,0.606,33,7,169
07,2012-12-17,35,Wyoming,wyoming-cowboys,0.606,36,20,209
07,2012-12-17,36,Boise State,boise-st-broncos,0.606,35,22,205
07,2012-12-17,37,Temple,temple-owls,0.605,34,25,329
07,2012-12-17,38,Oregon,oregon-ducks,0.604,38,16,301
07,2012-12-17,39,LSU,louisiana-state-tigers,0.601,43,15,185
07,2012-12-17,40,Oklahoma St,oklahoma-st-cowboys,0.600,42,2,251
07,2012-12-17,41,California,california-golden-bears,0.600,37,14,177
07,2012-12-17,42,N Carolina,north-carolina-tar-heels,0.597,41,7,134
07,2012-12-17,43,Fla Gulf Cst,florida-gulf-coast-eagles,0.596,44,17,213
07,2012-12-17,44,NW State,northwestern-st-demons,0.591,45,27,313
07,2012-12-17,45,Charlotte,charlotte-49ers,0.590,39,30,201
07,2012-12-17,46,St Johns,st-johns-red-storm,0.589,49,26,331
