Wk,Date,Rk,School,ID,Rating,Prev,High,Low
17,2013-02-25,1,Duke,duke-blue-devils,0.689,1,1,32
17,2013-02-25,2,Miami (FL),miami-florida-hurricanes,0.673,2,2,176
17,2013-02-25,3,New Mexico,new-mexico-lobos,0.672,3,2,188
17,2013-02-25,4,Florida,florida-gators,0.653,4,3,71
17,2013-02-25,5,Kansas,kansas-jayhawks,0.653,5,2,239
17,2013-02-25,6,Michigan,michigan-wolverines,0.652,9,2,37
17,2013-02-25,7,Indiana,indiana-hoosiers,0.649,6,4,269
17,2013-02-25,8,Louisville,louisville-cardinals,0.649,8,2,172
17,2013-02-25,9,Michigan St,michigan-st-spartans,0.647,7,4,232
17,2013-02-25,10,Gonzaga,gonzaga-bulldogs,0.646,10,5,336
17,2013-02-25,11,Arizona,arizona-wildcats,0.642,11,2,275
17,2013-02-25,12,Syracuse,syracuse-orange,0.640,12,3,263
17,2013-02-25,13,Georgetown,georgetown-hoyas,0.634,13,7,169
17,2013-02-25,14,UNLV,unlv-runnin-rebels,0.632,14,6,191
17,2013-02-25,15,Colorado St,colorado-st-rams,0.630,15,8,303
17,2013-02-25,16,Marquette,marquette-golden-eagles,0.628,17,9,188
17,2013-02-25,17,Minnesota,minnesota-golden-gophers,0.627,16,3,185
17,2013-02-25,18,Memphis,memphis-tigers,0.626,18,11,280
17,2013-02-25,19,Kansas St,kansas-st-wildcats,0.622,19,16,182
17,2013-02-25,20,Oklahoma,oklahoma-sooners,0.622,20,13,337
17,2013-02-25,21,Ohio State,ohio-st-buckeyes,0.622,23,5,167
17,2013-02-25,22,N Carolina,north-carolina-tar-heels,0.618,21,7,134
17,2013-02-25,23,Belmont,belmont-bruins,0.618,22,1,264
17,2013-02-25,24,NC State,nc-state-wolfpack,0.615,25,2,107
17,2013-02-25,25,Wisconsin,wisconsin-badgers,0.614,24,13,163
17,2013-02-25,26,Oklahoma St,oklahoma-st-cowboys,0.614,27,2,251
17,2013-02-25,27,Middle Tenn,middle-tennessee-st-blue-raiders,0.614,26,19,88
17,2013-02-25,28,Wichita St,wichita-st-shockers,0.612,29,8,86
17,2013-02-25,29,Colorado,colorado-buffaloes,0.611,30,1,298
17,2013-02-25,30,Connecticut,connecticut-huskies,0.611,28,1,50
17,2013-02-25,31,Butler,butler-bulldogs,0.609,31,2,269
17,2013-02-25,32,Illinois,illinois-fighting-illini,0.608,32,3,86
17,2013-02-25,33,San Diego St,san-diego-st-aztecs,0.607,33,23,274
17,2013-02-25,34,Saint Louis,saint-louis-billikens,0.605,34,16,296
17,2013-02-25,35,VCU,vcu-rams,0.603,35,16,127
17,2013-02-25,36,S Mississippi,southern-miss-golden-eagles,0.602,36,6,147
17,2013-02-25,37,La Salle,la-salle-explorers,0.601,37,24,250
17,2013-02-25,38,Pittsburgh,pittsburgh-panthers,0.600,40,27,190
17,2013-02-25,39,Missouri,missouri-tigers,0.599,38,6,152
17,2013-02-25,40,Temple,temple-owls,0.599,48,25,329
17,2013-02-25,41,UCLA,ucla-bruins,0.597,43,23,278
17,2013-02-25,42,St Marys,st-marys-gaels,0.596,39,24,243
17,2013-02-25,43,Notre Dame,notre-dame-fighting-irish,0.596,49,30,98
17,2013-02-25,44,Creighton,creighton-bluejays,0.595,42,7,233
17,2013-02-25,45,California,california-golden-bears,0.595,41,14,177
17,2013-02-25,46,Kentucky,kentucky-wildcats,0.593,44,2,102
17,2013-02-25,47,Boise State,boise-st-broncos,0.592,45,22,205
17,2013-02-25,48,Akron,akron-zips,0.591,47,34,285
17,2013-02-25,49,Oregon,oregon-ducks,0.591,46,16,301
17,2013-02-25,50,Iowa State,iowa-st-cyclones,0.589,51,26,293
17,2013-02-25,51,Cincinnati,cincinnati-bearcats,0.589,50,16,205
17,2013-02-25,52,LA Tech,louisiana-tech-bulldogs,0.586,52,12,225
17,2013-02-25,53,Bucknell,bucknell-bison,0.585,53,2,181
17,2013-02-25,54,Villanova,villanova-wildcats,0.585,54,11,173
17,2013-02-25,55,Mississippi,mississippi-rebels,0.575,56,31,199
17,2013-02-25,56,Tennessee,tennessee-volunteers,0.575,58,41,278
17,2013-02-25,57,U Mass,massachusetts-minutemen,0.575,57,23,256
17,2013-02-25,58,Charlotte,charlotte-49ers,0.572,55,30,201
17,2013-02-25,59,Indiana St,indiana-st-sycamores,0.571,60,24,299
17,2013-02-25,60,BYU,brigham-young-cougars,0.571,61,30,292
17,2013-02-25,61,Detroit,detroit-titans,0.569,63,57,333
17,2013-02-25,62,Alabama,alabama-crimson-tide,0.569,62,2,106
17,2013-02-25,63,St Johns,st-johns-red-storm,0.568,59,26,331
17,2013-02-25,64,Baylor,baylor-bears,0.567,64,8,299
17,2013-02-25,65,Virginia,virginia-cavaliers,0.564,73,38,263
17,2013-02-25,66,Maryland,maryland-terrapins,0.563,65,28,203
17,2013-02-25,67,Stanford,stanford-cardinal,0.563,66,24,276
17,2013-02-25,68,Valparaiso,valparaiso-crusaders,0.563,67,53,184
17,2013-02-25,69,Wyoming,wyoming-cowboys,0.562,70,20,209
17,2013-02-25,70,N Mex State,new-mexico-st-aggies,0.562,69,55,319
17,2013-02-25,71,N Iowa,northern-iowa-panthers,0.561,71,66,284
17,2013-02-25,72,E Kentucky,eastern-kentucky-colonels,0.561,68,62,307
17,2013-02-25,73,Ohio,ohio-bobcats,0.561,74,10,197
17,2013-02-25,74,Arkansas,arkansas-razorbacks,0.560,75,68,271
17,2013-02-25,75,Washington,washington-huskies,0.559,76,18,213
17,2013-02-25,76,Air Force,air-force-falcons,0.558,77,1,190
17,2013-02-25,77,Denver,denver-pioneers,0.558,78,57,274
17,2013-02-25,78,Ste F Austin,stephen-f-austin-lumberjacks,0.557,79,8,339
17,2013-02-25,79,Richmond,richmond-spiders,0.556,80,8,188
17,2013-02-25,80,S Dakota St,south-dakota-state-jackrabbits,0.555,84,38,194
17,2013-02-25,81,Providence,providence-friars,0.555,81,76,294
17,2013-02-25,82,Harvard,harvard-crimson,0.555,82,37,275
17,2013-02-25,83,St Josephs,st-josephs-hawks,0.555,83,33,277
17,2013-02-25,84,Florida St,florida-st-seminoles,0.554,72,23,270
17,2013-02-25,85,N Dakota St,north-dakota-state-bison,0.553,86,10,315
17,2013-02-25,86,Texas A&M,texas-am-aggies,0.552,85,2,301
17,2013-02-25,87,Arizona St,arizona-st-sun-devils,0.550,88,33,312
17,2013-02-25,88,Davidson,davidson-wildcats,0.550,87,60,273
17,2013-02-25,89,Stony Brook,stony-brook-seawolves,0.549,91,11,164
17,2013-02-25,90,Santa Clara,santa-clara-broncos,0.548,89,59,318
17,2013-02-25,91,Iowa,iowa-hawkeyes,0.548,90,51,304
17,2013-02-25,92,Loyola-MD,loyola-maryland-greyhounds,0.545,93,87,171
17,2013-02-25,93,Murray St,murray-st-racers,0.544,92,1,168
17,2013-02-25,94,E Carolina,east-carolina-pirates,0.542,95,67,321
17,2013-02-25,95,Nebraska,nebraska-cornhuskers,0.542,94,20,174
17,2013-02-25,96,Xavier,xavier-musketeers,0.542,96,14,253
17,2013-02-25,97,Canisius,canisius-golden-griffins,0.542,105,26,330
17,2013-02-25,98,Utah State,utah-st-aggies,0.541,99,84,339
17,2013-02-25,99,LSU,louisiana-state-tigers,0.541,100,15,185
17,2013-02-25,100,TX El Paso,texas-el-paso-miners,0.541,101,26,338
17,2013-02-25,101,Montana,montana-grizzlies,0.541,98,24,309
17,2013-02-25,102,NW State,northwestern-st-demons,0.541,102,27,313
