Wk,Date,Rk,School,ID,Rating,Prev,High,Low
18,2013-03-04,1,Duke,duke-blue-devils,0.687,1,1,32
18,2013-03-04,2,New Mexico,new-mexico-lobos,0.673,2,2,188
18,2013-03-04,3,Miami (FL),miami-florida-hurricanes,0.666,3,2,176
18,2013-03-04,4,Kansas,kansas-jayhawks,0.653,4,2,239
18,2013-03-04,5,Louisville,louisville-cardinals,0.650,5,2,172
18,2013-03-04,6,Indiana,indiana-hoosiers,0.649,6,4,269
18,2013-03-04,7,Florida,florida-gators,0.645,7,3,71
18,2013-03-04,8,Michigan St,michigan-st-spartans,0.644,8,4,232
18,2013-03-04,9,Gonzaga,gonzaga-bulldogs,0.643,9,5,336
18,2013-03-04,10,Michigan,michigan-wolverines,0.643,11,2,37
18,2013-03-04,11,Georgetown,georgetown-hoyas,0.640,10,7,169
18,2013-03-04,12,Marquette,marquette-golden-eagles,0.637,12,9,188
18,2013-03-04,13,Arizona,arizona-wildcats,0.630,13,2,275
18,2013-03-04,14,UNLV,unlv-runnin-rebels,0.630,14,6,191
18,2013-03-04,15,Syracuse,syracuse-orange,0.629,16,3,263
18,2013-03-04,16,Minnesota,minnesota-golden-gophers,0.627,15,3,185
18,2013-03-04,17,Colorado St,colorado-st-rams,0.625,17,8,303
18,2013-03-04,18,Kansas St,kansas-st-wildcats,0.623,18,16,182
18,2013-03-04,19,Memphis,memphis-tigers,0.622,19,11,280
18,2013-03-04,20,N Carolina,north-carolina-tar-heels,0.620,21,7,134
18,2013-03-04,21,Ohio State,ohio-st-buckeyes,0.619,20,5,167
18,2013-03-04,22,Oklahoma,oklahoma-sooners,0.617,22,13,337
18,2013-03-04,23,Belmont,belmont-bruins,0.616,23,1,264
18,2013-03-04,24,NC State,nc-state-wolfpack,0.615,27,2,107
18,2013-03-04,25,Middle Tenn,middle-tennessee-st-blue-raiders,0.614,24,19,88
18,2013-03-04,26,Oklahoma St,oklahoma-st-cowboys,0.613,25,2,251
18,2013-03-04,27,Colorado,colorado-buffaloes,0.610,28,1,298
18,2013-03-04,28,Saint Louis,saint-louis-billikens,0.610,30,16,296
18,2013-03-04,29,Butler,butler-bulldogs,0.610,29,2,269
18,2013-03-04,30,UCLA,ucla-bruins,0.608,31,23,278
18,2013-03-04,31,VCU,vcu-rams,0.607,32,16,127
18,2013-03-04,32,San Diego St,san-diego-st-aztecs,0.607,33,23,274
18,2013-03-04,33,Illinois,illinois-fighting-illini,0.606,34,3,86
18,2013-03-04,34,Missouri,missouri-tigers,0.606,35,6,152
18,2013-03-04,35,Creighton,creighton-bluejays,0.604,36,7,233
18,2013-03-04,36,Pittsburgh,pittsburgh-panthers,0.602,41,27,190
18,2013-03-04,37,S Mississippi,southern-miss-golden-eagles,0.602,37,6,147
18,2013-03-04,38,St Marys,st-marys-gaels,0.601,38,24,243
18,2013-03-04,39,Wichita St,wichita-st-shockers,0.600,39,8,86
18,2013-03-04,40,Wisconsin,wisconsin-badgers,0.599,26,13,163
18,2013-03-04,41,Connecticut,connecticut-huskies,0.599,40,1,50
18,2013-03-04,42,La Salle,la-salle-explorers,0.598,43,24,250
18,2013-03-04,43,Temple,temple-owls,0.598,42,25,329
18,2013-03-04,44,California,california-golden-bears,0.597,44,14,177
18,2013-03-04,45,Boise State,boise-st-broncos,0.597,45,22,205
18,2013-03-04,46,Akron,akron-zips,0.595,46,34,285
18,2013-03-04,47,LA Tech,louisiana-tech-bulldogs,0.592,47,12,225
18,2013-03-04,48,Notre Dame,notre-dame-fighting-irish,0.591,48,30,98
18,2013-03-04,49,Oregon,oregon-ducks,0.590,49,16,301
18,2013-03-04,50,Cincinnati,cincinnati-bearcats,0.590,50,16,205
18,2013-03-04,51,Kentucky,kentucky-wildcats,0.585,51,2,102
18,2013-03-04,52,Bucknell,bucknell-bison,0.583,52,2,181
18,2013-03-04,53,Iowa State,iowa-st-cyclones,0.580,53,26,293
18,2013-03-04,54,U Mass,massachusetts-minutemen,0.577,54,23,256
18,2013-03-04,55,Villanova,villanova-wildcats,0.577,55,11,173
18,2013-03-04,56,Tennessee,tennessee-volunteers,0.573,57,41,278
18,2013-03-04,57,Detroit,detroit-titans,0.569,58,57,333
18,2013-03-04,58,Mississippi,mississippi-rebels,0.568,59,31,199
18,2013-03-04,59,Virginia,virginia-cavaliers,0.566,56,38,263
18,2013-03-04,60,Alabama,alabama-crimson-tide,0.566,60,2,106
18,2013-03-04,61,Baylor,baylor-bears,0.566,63,8,299
18,2013-03-04,62,Valparaiso,valparaiso-crusaders,0.565,62,53,184
18,2013-03-04,63,BYU,brigham-young-cougars,0.565,61,30,292
18,2013-03-04,64,Ste F Austin,stephen-f-austin-lumberjacks,0.564,64,8,339
18,2013-03-04,65,Denver,denver-pioneers,0.562,66,57,274
18,2013-03-04,66,E Kentucky,eastern-kentucky-colonels,0.562,65,62,307
18,2013-03-04,67,Wyoming,wyoming-cowboys,0.562,67,20,209
18,2013-03-04,68,N Mex State,new-mexico-st-aggies,0.561,68,55,319
18,2013-03-04,69,Stony Brook,stony-brook-seawolves,0.561,82,11,164
18,2013-03-04,70,Maryland,maryland-terrapins,0.560,70,28,203
18,2013-03-04,71,St Johns,st-johns-red-storm,0.560,69,26,331
18,2013-03-04,72,Arkansas,arkansas-razorbacks,0.559,72,68,271
18,2013-03-04,73,Stanford,stanford-cardinal,0.559,71,24,276
18,2013-03-04,74,Ohio,ohio-bobcats,0.559,73,10,197
18,2013-03-04,75,S Dakota St,south-dakota-state-jackrabbits,0.558,74,38,194
18,2013-03-04,76,Charlotte,charlotte-49ers,0.557,75,30,201
18,2013-03-04,77,N Iowa,northern-iowa-panthers,0.557,76,66,284
18,2013-03-04,78,Davidson,davidson-wildcats,0.556,77,60,273
18,2013-03-04,79,N Dakota St,north-dakota-state-bison,0.556,78,10,315
18,2013-03-04,80,Providence,providence-friars,0.555,79,76,294
18,2013-03-04,81,Indiana St,indiana-st-sycamores,0.555,80,24,299
18,2013-03-04,82,Washington,washington-huskies,0.554,81,18,213
18,2013-03-04,83,Richmond,richmond-spiders,0.553,84,8,188
18,2013-03-04,84,St Josephs,st-josephs-hawks,0.553,83,33,277
18,2013-03-04,85,Texas A&M,texas-am-aggies,0.552,85,2,301
18,2013-03-04,86,Air Force,air-force-falcons,0.552,86,1,190
18,2013-03-04,87,Iowa,iowa-hawkeyes,0.551,87,51,304
18,2013-03-04,88,USC,southern-california-trojans,0.549,89,78,254
18,2013-03-04,89,Weber State,weber-st-wildcats,0.549,90,66,347
18,2013-03-04,90,LSU,louisiana-state-tigers,0.548,91,15,185
18,2013-03-04,91,Florida St,florida-st-seminoles,0.548,88,23,270
18,2013-03-04,92,Xavier,xavier-musketeers,0.547,93,14,253
18,2013-03-04,93,Santa Clara,santa-clara-broncos,0.547,92,59,318
18,2013-03-04,94,Arizona St,arizona-st-sun-devils,0.546,94,33,312
18,2013-03-04,95,NW State,northwestern-st-demons,0.546,95,27,313
18,2013-03-04,96,Montana,montana-grizzlies,0.545,96,24,309
18,2013-03-04,97,Utah State,utah-st-aggies,0.545,97,84,339
18,2013-03-04,98,Loyola-MD,loyola-maryland-greyhounds,0.544,99,87,171
18,2013-03-04,99,Harvard,harvard-crimson,0.544,98,37,275
18,2013-03-04,100,E Carolina,east-carolina-pirates,0.542,100,67,321
18,2013-03-04,101,Evansville,evansville-purple-aces,0.542,101,77,229
18,2013-03-04,102,TX El Paso,texas-el-paso-miners,0.541,102,26,338
18,2013-03-04,103,Nebraska,nebraska-cornhuskers,0.539,103,20,174
