Wk,Date,Rk,School,ID,Rating,Prev,High,Low
05,2012-12-03,1,Duke,duke-blue-devils,0.780,1,1,32
05,2012-12-03,2,Michigan,michigan-wolverines,0.756,2,2,37
05,2012-12-03,3,New Mexico,new-mexico-lobos,0.715,4,2,188
05,2012-12-03,4,Illinois,illinois-fighting-illini,0.708,5,3,86
05,2012-12-03,5,Colorado,colorado-buffaloes,0.700,3,1,298
05,2012-12-03,6,Florida,florida-gators,0.693,6,3,71
05,2012-12-03,7,Connecticut,connecticut-huskies,0.691,7,1,50
05,2012-12-03,8,Butler,butler-bulldogs,0.677,8,2,269
05,2012-12-03,9,Syracuse,syracuse-orange,0.676,9,3,263
05,2012-12-03,10,Indiana,indiana-hoosiers,0.674,10,4,269
05,2012-12-03,11,Minnesota,minnesota-golden-gophers,0.658,11,3,185
05,2012-12-03,12,Wichita St,wichita-st-shockers,0.657,17,8,86
05,2012-12-03,13,Louisville,louisville-cardinals,0.655,12,2,172
05,2012-12-03,14,Gonzaga,gonzaga-bulldogs,0.653,13,5,336
05,2012-12-03,15,Oklahoma St,oklahoma-st-cowboys,0.647,19,2,251
05,2012-12-03,16,UNLV,unlv-runnin-rebels,0.642,15,6,191
05,2012-12-03,17,Cincinnati,cincinnati-bearcats,0.642,16,16,205
05,2012-12-03,18,Ohio State,ohio-st-buckeyes,0.639,20,5,167
05,2012-12-03,19,Texas A&M,texas-am-aggies,0.639,23,2,301
05,2012-12-03,20,Georgetown,georgetown-hoyas,0.638,18,7,169
05,2012-12-03,21,Kansas,kansas-jayhawks,0.636,24,2,239
05,2012-12-03,22,Arizona,arizona-wildcats,0.634,21,2,275
05,2012-12-03,23,Alabama,alabama-crimson-tide,0.632,22,2,106
05,2012-12-03,24,NC State,nc-state-wolfpack,0.629,26,2,107
05,2012-12-03,25,Baylor,baylor-bears,0.627,25,8,299
05,2012-12-03,26,IL-Chicago,illinois-chicago-flames,0.626,32,18,286
05,2012-12-03,27,Bryant,bryant-bulldogs,0.622,28,27,346
05,2012-12-03,28,Murray St,murray-st-racers,0.619,29,1,168
05,2012-12-03,29,St Johns,st-johns-red-storm,0.618,27,26,331
05,2012-12-03,30,Oregon,oregon-ducks,0.616,31,16,301
05,2012-12-03,31,Saint Louis,saint-louis-billikens,0.615,60,16,296
05,2012-12-03,32,California,california-golden-bears,0.614,14,14,177
05,2012-12-03,33,VCU,vcu-rams,0.613,35,16,127
05,2012-12-03,34,Oklahoma,oklahoma-sooners,0.613,34,13,337
05,2012-12-03,35,Washington,washington-huskies,0.609,30,18,213
05,2012-12-03,36,S Methodist,southern-methodist-mustangs,0.609,38,1,226
05,2012-12-03,37,Ste F Austin,stephen-f-austin-lumberjacks,0.608,40,8,339
05,2012-12-03,38,Albany,albany-great-danes,0.608,44,23,227
05,2012-12-03,39,Xavier,xavier-musketeers,0.608,37,14,253
05,2012-12-03,40,N Carolina,north-carolina-tar-heels,0.607,41,7,134
05,2012-12-03,41,Fla Gulf Cst,florida-gulf-coast-eagles,0.606,43,17,213
05,2012-12-03,42,Colorado St,colorado-st-rams,0.604,42,8,303
05,2012-12-03,43,Michigan St,michigan-st-spartans,0.604,45,4,232
05,2012-12-03,44,Geo Mason,george-mason-patriots,0.603,39,12,204
05,2012-12-03,45,Belmont,belmont-bruins,0.603,47,1,264
05,2012-12-03,46,Mississippi,mississippi-rebels,0.602,49,31,199
05,2012-12-03,47,GA Tech,georgia-tech-yellow-jackets,0.601,33,17,206
05,2012-12-03,48,Creighton,creighton-bluejays,0.601,57,7,233
05,2012-12-03,49,Miami (FL),miami-florida-hurricanes,0.599,52,2,176
